Company,Description,Jobtype,Location,Logo,Merges,Skill,Title,CoIndustry,CoWebsite
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailHS Diploma, GED or Foreign Equivalent requiredInternal Use Only: Job Band
Help us improve CareerBuilder by providing feedback about this job:Job ID: 07420
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Seasonal/Temp,Work From Home MI,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Communication#Management#Active Listening#Complex Problem Solving#Computer Literacy#Research,Sr. Collector (Temporary Position),Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailK-Hrly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 06405
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Computer Literacy#Process Improvements (Business)#Customer Service#Scheduling#Customer Relationship Management#Verbal Communication,"Loan Advisor Assistant - Montgomery, AL",Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailCall center and/or mortgage experience is strongly preferred.Microsoft officeMicrosoft word and ExcelE-mail applicationsNavigating multiple internet applicationStrong verbal and written communication skillsStrong research and analytical thinking skillsAbility to handle high call volume and answer customer questions in a timely manner.Ability to work varying shifts during business hours (8:30AM to 9:00PM EST.)Ability to look for ways to improve and promote qualityInternal Use Only: Job Band J-Hourly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 08187
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home CA,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Scheduling#Customer Support#Analytical#Communication#Microsoft Word#Microsoft Office,Customer Support Specialist - WLSC (Remote),Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailInternal Use Only - Job Band I - Hourly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 07481
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home AZ,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Process Improvements (Business)#Computer Literacy#Scheduling#Customer Service#Sales#Customer Relationship Management,Sales Assistant - Wholesale Lending - (REMOTE) WEST COAST,Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailInternal Use Only - Job Band G-Hourly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 07645
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home IA,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Complex Problem Solving#Adaptability#Real Estate Settlement Procedures Act#Mortgage Loans#Management#Multitasking,Team Lead - Retail Processing (Direct Lending) REMOTE,Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailHS Diploma, GED or Foreign Equivalent Required1 to 3 years of default mortgage financial services experience, preferred in Loss MitigationInternal Use Only: Job Band J Hourly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 06762
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home FL,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Communication#Active Listening#Mortgage Loans#Computer Literacy#Loss Mitigation#Complex Problem Solving,"Loss Mitigation Single Point of Contact - Jacksonville, FL",Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your email
Help us improve CareerBuilder by providing feedback about this job:Job ID: 07642
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home HI,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Mortgage Loans#Loans#Banking#Real Estate Settlement Procedures Act#Truth In Lending Act#Computer Literacy,Closer (Must be willing to work Hawaii hours),Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailF-Hrly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 07752
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home MO,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Underwriting#Loans#Decision Making#Active Listening#Management#Displaying (Exhibition),Conventional Underwriter 2 (Remote),Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your emailInternal Use Only:  Job Band G- Hourly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 07790
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home MI,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Complex Problem Solving#Adaptability#Real Estate Settlement Procedures Act#Mortgage Loans#Management#Multitasking,Team Lead - Retail Processing (Distributed Retail) - REMOTE,Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your email ..Internal Use Only: Job Band: I-Hourly
Help us improve CareerBuilder by providing feedback about this job:Job ID: 07893
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home FL,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Communication#Mortgage Loans#Loss Mitigation#Active Listening#Management#Loans,Collections Escalations Specialist,Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
Flagstar Bank,"Get similar jobs sent to your emailGet similar jobs sent to your email
Help us improve CareerBuilder by providing feedback about this job:Job ID: 06407
For your,
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder
for use of our website. To use our website, you must agree with the
and both meet and comply with their provisions.",Full-Time,Work From Home,https://www.careerbuilder.com/cdn/optimized/us-production/7f520645e848f2b6036e6c848e41a7a1.jpg,https://www.careerbuilder.com/company/flagstar-bank/CHV7846DYKVVWQ1S03K,#Time Management#Ensure Compliance#Retention Management#Provide Direction#Leadership#Strategic Planning,"Area Manager - Montgomery, AL",Banking - Financial Services,https://www.careerbuilder.com/job/J3N30M759TR2LBFVKHV?ipath=CRJR335
